"","train_days","oos_day","spec","fcst_rmse","rw_rmse","fcst_mae","rw_mae","box_p_lag4","box_p_lag5","box_p_lag6","box_p_lag7","arch_p_lag4","arch_p_lag5","arch_p_lag6","arch_p_lag7","jb_p","dm_p_1","dm_p_2"
"2355","2017-06-12/2017-06-13","2017-06-14","ARIMA(1,1,2)",0.00396076825315316,0.00426600253639317,0.00313193232191919,0.0033784122526037,0.98314238921167,0.992521463006445,0.547269687125312,0.475977810217637,0.00211147331003769,0.000307080381556246,0.000101304012907311,0.000157079106575475,0.000121643599021004,4.60259948904625e-09,4.97271004047736e-11
"2356","2017-06-13/2017-06-14","2017-06-15","ARIMA(0,1,4)",0.00401826254109619,0.00437739673033625,0.00318259407039237,0.00344599049435523,0.970958191364326,0.956354808390704,0.465865083560969,0.558676992116956,0.0649906782826352,0.031024665867281,0.00221153808156405,0.00123155929292929,9.54994935625786e-05,2.11875455021683e-10,2.99912094455588e-14
"2357","2017-06-14/2017-06-15","2017-06-16","ARIMA(2,1,2)",0.00391294078711216,0.00423483240224396,0.00309230074019647,0.00338409633542708,0.998049277343766,0.99958004448406,0.999935468910518,0.999766397948265,0.0221654680026032,0.0233421523781815,0.000112973343506795,0.000147832857742225,0.00280409804653659,5.33511446022523e-13,7.74089978945699e-13
"2358","2017-06-15/2017-06-16","2017-06-17","ARIMA(1,1,2)",0.00462075659343634,0.00488735217861063,0.00373097747656,0.00393411845112765,0.807425539198681,0.813240056007645,0.889192535201107,0.889915936983478,6.38863689339519e-05,0.000125396937367128,6.59729065524139e-05,7.55994270633664e-05,0.00259483528352855,1.07483025486323e-05,1.73975782438541e-07
"2359","2017-06-16/2017-06-17","2017-06-18","ARIMA(1,1,2)",0.00468667471790855,0.00492647449457503,0.00365556288704821,0.00386116248669587,0.961198414201087,0.876130377105095,0.874221149636519,0.92910676607052,0.0122551041734473,0.00242226503276288,0.00498384689731357,0.00947523283579799,0.00768979394833391,2.3043977836002e-06,5.03464117153093e-07
"2360","2017-06-17/2017-06-18","2017-06-19","ARIMA(3,0,2) with zero mean",0.0043652618594235,0.00451345611453701,0.00341454123098792,0.0035196813846174,0.974621786708012,0.990878870016616,0.602812620592197,0.706181392225282,0.936216685912002,0.939322385837726,0.874409993017038,0.906150429429876,0.155253720169293,0.000649458603200238,4.40460008417813e-05
"2361","2017-06-18/2017-06-19","2017-06-20","ARIMA(2,1,2)",0.00441816157412787,0.00483778446746532,0.00327563409155256,0.00354545921972219,0.999969030178712,0.999734994607228,0.978160549869621,0.885693673367785,0.232548366534452,0.335041310678877,0.113086304132623,0.117568745910579,1.99840144432528e-15,3.2088658543232e-13,0.000255666376709205
"2362","2017-06-19/2017-06-20","2017-06-21","ARIMA(2,1,2)",0.00412840901350961,0.00441263653459759,0.00313216466442451,0.00337060507683144,0.994061533261324,0.983343869712782,0.97891323832159,0.923359385549536,0,0,0,0,0,1.91842590986415e-08,0.000685323231124298
"2363","2017-06-20/2017-06-21","2017-06-22","ARIMA(1,1,2)",0.00398296324635667,0.0042640178270865,0.00301895056113319,0.00324943195928124,0.810905237443985,0.899995754565972,0.948267309315153,0.942158458749218,0,0,0,0,0,2.82777464043064e-08,6.57615410556903e-07
"2364","2017-06-21/2017-06-22","2017-06-23","ARIMA(1,1,2)",0.00408035779960786,0.00448510352414637,0.00319029932992511,0.00348265955139588,0.591572828243448,0.705603783853199,0.813012433778045,0.888042014277766,0,0,0,0,0,1.01634232453428e-13,9.46073066742503e-09
"2365","2017-06-22/2017-06-23","2017-06-24","ARIMA(3,1,2)",0.00467708997033583,0.00511716857195661,0.0035479470546758,0.00385539347111014,0.998474649251934,0.982780793286219,0.921467868216353,0.881221724747108,0,0,0,0,0,2.16532228230423e-10,2.16317907462856e-05
"2366","2017-06-23/2017-06-24","2017-06-25","ARIMA(3,1,2)",0.00441968888872145,0.00480759662068464,0.00347838777912325,0.00378354390252336,0.994299668305657,0.90147865392047,0.949173531129533,0.696136467400952,0,0,0,0,0,2.87288827916926e-10,2.09713581837946e-12
"2367","2017-06-24/2017-06-25","2017-06-26","ARIMA(0,0,1) with zero mean",0.00400072127652793,0.00417448462313046,0.00314342176015716,0.00328676136929574,0.65621948544549,0.784835318071351,0.280292936626409,0.314816750707546,0,0,0,0,0,0.000107257493355315,7.72600166331149e-05
"2368","2017-06-25/2017-06-26","2017-06-27","ARIMA(0,1,5)",0.0039170535574998,0.00425216451425838,0.00305346211478705,0.00329255268091652,0.999421998020825,0.99992398563655,0.987918958644008,0.99416295537776,0.00562628237216078,0.00684761652105159,0.00727671441126343,0.00467730188628024,1.45000679008245e-06,7.16468363721658e-09,9.15142119759534e-12
"2369","2017-06-26/2017-06-27","2017-06-28","ARIMA(0,1,5)",0.00375067128540096,0.0041695010293497,0.00291931259963534,0.00326932057428726,0.999578626818249,0.897601239636024,0.824304537977478,0.887328005892095,0.0085335246545738,0.0176637949891871,0.0265929914584976,0.0322409009014283,1.42065672559255e-08,2.27243272669732e-19,2.55399702259336e-20
"2370","2017-06-27/2017-06-28","2017-06-29","ARIMA(2,1,3)",0.00388288778764797,0.00423244808977379,0.00308287488559349,0.00332920848823833,0.583164428056314,0.718414804246795,0.816827145603335,0.738706300429644,0.01170593974102,0.0233099018756815,0.0215836945014651,0.0312385180327438,2.20412577078832e-12,1.88482981102439e-08,2.67872054055405e-11
"2371","2017-06-28/2017-06-29","2017-06-30","ARIMA(1,1,2)",0.0041528829132716,0.00451077956666887,0.00326897828279844,0.00359447514045585,0.59568363210388,0.64010388918412,0.757257511444642,0.842177569506993,0.0036332126769737,0.00730017828790686,0.00883919844395031,0.0100489185601663,0.000201799682239434,1.92413505466585e-12,1.95968537682003e-11
"2372","2017-06-29/2017-06-30","2017-07-01","ARIMA(1,1,2)",0.00436860007249772,0.00474445999105778,0.00344381953872037,0.0037668058882195,0.721570930694096,0.531153601087549,0.617125371179681,0.63460753882053,1.05524538107638e-07,2.26288162097354e-07,3.02868780943655e-07,5.81881796968275e-07,0.00801243802783824,5.24628049422479e-13,1.33542080318725e-13
"2373","2017-06-30/2017-07-01","2017-07-02","ARIMA(0,1,5)",0.00423952876139868,0.00457534600750752,0.00337609877855841,0.00364841384782988,0.996782663304961,0.650926990186071,0.692226987359117,0.676940781933694,0.000317877484750984,0.000812854821738096,0.00146828553025813,0.00255472498850418,0.00393840769486409,6.46639657538362e-10,2.04317149006617e-11
"2374","2017-07-01/2017-07-02","2017-07-03","ARIMA(2,0,0) with zero mean",0.00426846675434752,0.00449874640350395,0.00338289399166311,0.00357683412213894,0.860450596644737,0.68504531317619,0.6203273989323,0.701228146655931,0.819719749041439,0.855088335649583,0.906953874226464,0.890966415224667,0.141773638443022,3.01427490719885e-07,2.06274334193076e-08
"2375","2017-07-02/2017-07-03","2017-07-04","ARIMA(3,1,2)",0.00407515663450288,0.00440501614379571,0.00320311935805299,0.00349157547160696,0.986342234364756,0.975646637825914,0.972435353087673,0.988748156209483,0.00301840816180887,0.00472908089119417,0.00969938202265153,0.0118975217907152,0.00118758261496144,5.9303057727146e-12,1.38651145726942e-12
"2376","2017-07-03/2017-07-04","2017-07-05","ARIMA(1,1,2)",0.00410883539226862,0.00441518061358727,0.00326342287487734,0.00350576587603279,0.655856314829381,0.67685145570314,0.789028376510338,0.713635327697047,0.00214387280791661,0.00479043110489941,0.00938703568368238,0.012011743913135,0.000415828012129027,7.89858650252424e-09,3.4208696799909e-10
"2377","2017-07-04/2017-07-05","2017-07-06","ARIMA(0,1,5)",0.00436904056695845,0.00474486780336666,0.00332392656845421,0.00359776960988194,0.985626705730954,0.951659553190867,0.919651691848874,0.948656430741117,0.0905566820338493,0.146891411754794,0.179214843464308,0.112449920245697,0.0437704576817829,9.23033001143393e-11,1.35847925737214e-10
"2378","2017-07-05/2017-07-06","2017-07-07","ARIMA(0,1,5)",0.00419482631802553,0.00458373126516487,0.00332341627494569,0.00361011294621445,0.996719371811024,0.999354409335344,0.998258735365217,0.999570458935056,4.84123899484601e-05,3.02657988284771e-05,0,0,0,7.50154936104372e-12,8.86016298900204e-16
"2379","2017-07-06/2017-07-07","2017-07-08","ARIMA(1,1,2)",0.00433705084094907,0.00468104190500095,0.00345901751414857,0.00369012551150125,0.472192517359887,0.583800864794834,0.706999162536645,0.76124162695805,2.99754531045693e-05,1.84557902417337e-05,0,0,0,5.1163467014271e-07,5.2610312726236e-11
"2380","2017-07-07/2017-07-08","2017-07-09","ARIMA(1,1,3)",0.00423885441081027,0.00462521031603135,0.00331670934546343,0.00364308046065117,0.87287034025034,0.924685247236383,0.96210782678709,0.954034635704871,0.0126385952961133,0.00710917001712008,0.0141569765661312,0.025329042831539,0.142756385440565,5.32008955640179e-13,3.50695289967581e-13
"2381","2017-07-08/2017-07-09","2017-07-10","ARIMA(0,0,1) with zero mean",0.00396007811601059,0.00417954046660769,0.00306799258990346,0.00327867153527597,0.516886491836692,0.650767649407191,0.0732593722869926,0.0276617628238146,0.316365464981555,0.265094714040912,0.254522669461859,0.333672067276806,0.0160510815357758,1.28902271255714e-09,7.71795141208376e-08
"2382","2017-07-09/2017-07-10","2017-07-11","ARIMA(2,1,2)",0.00414223890479776,0.00453857728402943,0.00327309525521927,0.0035781304011791,0.991843764708405,0.683197854900677,0.782428650325396,0.836604868154904,0.0608683536545356,0.0217092528412474,0.0288043062694681,0.0469336416312532,5.42509370760058e-11,6.58676806917151e-12,1.54591426165465e-15
"2383","2017-07-10/2017-07-11","2017-07-12","ARIMA(4,1,1)",0.00428909198848205,0.00464521347501172,0.00329994153170249,0.0035529460028018,0.991759831576704,0.968911974847686,0.968670183879862,0.886168651430563,1.87177889077184e-07,8.12413314399407e-09,4.52241699644418e-09,1.38990993159283e-08,1.43549061526471e-10,2.74453877416991e-08,1.40612450518805e-09
"2384","2017-07-11/2017-07-12","2017-07-13","ARIMA(4,1,1)",0.00436515871270204,0.0048127082062878,0.00338488984119282,0.0037360229854912,0.998085275647681,0.991352723367814,0.996392400808773,0.998952954049082,6.75570710484408e-13,1.91902049806458e-12,5.48228129559902e-13,1.5351053761492e-12,0,1.98374555001397e-14,2.79154595378393e-11
"2385","2017-07-12/2017-07-13","2017-07-14","ARIMA(0,1,2)",0.00417020779119674,0.00456243956169169,0.00326534591147503,0.00359004776427088,0.480611955455886,0.517437004832931,0.621673679320246,0.352695156758442,0,0,0,0,0,5.26441303168193e-13,3.337625820567e-13
"2386","2017-07-13/2017-07-14","2017-07-15","ARIMA(0,1,5)",0.00446946488252841,0.00491600099399629,0.00354054586771244,0.00390736179998437,0.999870922366184,0.998925234564555,0.977468133136976,0.95681172018775,0,0,0,0,0,3.53767441901701e-13,3.11124413395933e-14
"2387","2017-07-14/2017-07-15","2017-07-16","ARIMA(0,1,5)",0.00449445249258674,0.00479075254800491,0.00358289423930739,0.00380784902245346,0.96270019364016,0.947436431905471,0.723647829144851,0.729233599927175,0.0257821216780064,0.00885025211379464,0.0131951721300162,0.00424604226450609,0.000208425171939863,3.09031552867601e-06,5.40923997150522e-08
"2388","2017-07-15/2017-07-16","2017-07-17","ARIMA(0,0,5) with zero mean",0.00415734441469458,0.00434151233200851,0.00326321940336407,0.00339238036297106,0.999888052721682,0.998886894636176,0.962794368472855,0.818880109171723,0.228041027732625,0.343272563379773,0.246700934122031,0.338528041193028,0.463409831978757,0.000434864931034928,2.22641980284248e-05
"2389","2017-07-16/2017-07-17","2017-07-18","ARIMA(0,1,5)",0.00388781010644859,0.00419274273360673,0.00306695114062269,0.0033051396568882,0.999680739079661,0.949687380106896,0.976532098346252,0.984329296464147,0.000222178394107098,0.000209923113736354,0.000321781366796281,0.000699839633175325,0.0034228926954698,2.35967856868928e-10,6.02669509594502e-14
"2390","2017-07-17/2017-07-18","2017-07-19","ARIMA(0,1,5)",0.00388040535322767,0.00424769426167186,0.00306183496059465,0.00335169281972868,0.999925777785786,0.999630261618607,0.999822844212736,0.995693275174585,2.97114479685945e-08,6.4627464491096e-09,1.02003623325686e-08,1.74817857967469e-08,3.32707480250605e-05,8.54183122720629e-14,1.81934057979613e-17
"2391","2017-07-18/2017-07-19","2017-07-20","ARIMA(0,1,5)",0.00364846301981332,0.00394562343388945,0.00293640417495868,0.00312501523625132,0.999695663835042,0.926140044268364,0.792329825616151,0.78731117667425,6.40899068948819e-05,2.97543827167956e-05,4.2652169051971e-05,0.000102198800908782,6.20332117594602e-05,6.54375988209676e-07,1.1680731986194e-11
"2392","2017-07-19/2017-07-20","2017-07-21","ARIMA(1,1,2)",0.00475401833481306,0.00481775101844398,0.00324267394286863,0.0034315375266026,0.968013450827608,0.561665394258186,0.679947274344761,0.659911063952324,0.00105143033016653,0.00147807544751488,0.00313397758066936,0.00622701701338635,0.0100288310304921,8.64517503293777e-05,0.216776275996173
"2393","2017-07-20/2017-07-21","2017-07-22","ARIMA(0,1,4)",0.00462473541975847,0.00501653952394669,0.00362219429624311,0.00392947967517599,0.99779580577265,0.895339981715302,0.948844139419434,0.913846858625492,0,0,0,0,0,1.94511214637607e-17,2.45875880754731e-19
"2394","2017-07-21/2017-07-22","2017-07-23","ARIMA(4,1,1)",0.00452711982232184,0.00483410478303115,0.00354229606533554,0.00377174925274045,0.998955350412906,0.999636930614405,0.995241531028566,0.267734396682164,0,0,0,0,0,2.62920678820274e-09,9.91822237060661e-10
"2395","2017-07-22/2017-07-23","2017-07-24","ARIMA(0,0,1) with zero mean",0.00411897654502315,0.00425141372735592,0.00318841416121439,0.00331768631956599,0.853178582145763,0.511997777682669,0.570481989916731,0.665479836717382,4.1725950452598e-06,1.12779106241634e-05,2.10062005030487e-05,1.84205610306298e-05,5.96505547179049e-08,0.000316484823321663,0.00147755964128725
"2396","2017-07-23/2017-07-24","2017-07-25","ARIMA(1,1,3)",0.0043831988153532,0.00470963010467224,0.00345374415482481,0.00373252857368312,0.959681217320492,0.960574949968056,0.952939365533481,0.978128863597443,1.25471855128012e-11,4.9053872075433e-11,1.34800171025518e-10,4.07706535199281e-10,3.33066907387547e-16,1.98452475374122e-11,6.5412132934978e-13
"2397","2017-07-24/2017-07-25","2017-07-26","ARIMA(0,1,5)",0.004142533809148,0.00445305839346253,0.00324076303784209,0.00348570163854816,0.999873733240375,0.999478622121876,0.933730818990823,0.925829526070839,7.40498626354835e-05,0.000201843917866484,0.000405894402948026,0.000246070597637149,0.000219315785170759,1.86346227140349e-10,3.29667732690592e-13
"2398","2017-07-25/2017-07-26","2017-07-27","ARIMA(1,1,3)",0.00403646148089338,0.00430398192799243,0.00319041957995913,0.00339522204960061,0.797736137260801,0.892552900799511,0.884934176596755,0.935404354433939,0.00480339691696352,0.00904372875145409,0.0178436382586797,0.0124692087492365,6.37766499278491e-07,1.52174643689721e-07,2.45380701499139e-09
"2399","2017-07-26/2017-07-27","2017-07-28","ARIMA(1,1,3)",0.00400723452858004,0.00434389653764651,0.00315581653817223,0.00338035596671125,0.851271042624937,0.832969623870429,0.90742179398493,0.644750452219984,0.0068436884192985,0.000666889577075835,0.000507473436524575,0.000498133944841994,1.23827300635426e-08,4.72055966664686e-09,4.63338518328442e-14
"2400","2017-07-27/2017-07-28","2017-07-29","ARIMA(0,1,5)",0.00418786282327161,0.004566211314544,0.00328960617605674,0.00361572109576437,0.999995344119204,0.997401374063352,0.999010544780835,0.970594004501899,0.000121221087654111,7.66699399640247e-05,0.000187485878976212,0.000424314658670766,1.32758118354115e-06,2.39692647784042e-15,1.37488039105965e-15
"2401","2017-07-28/2017-07-29","2017-07-30","ARIMA(1,1,2)",0.00413143685052597,0.00442866553143792,0.00327220784942309,0.00350892311222362,0.666929584235184,0.713409041691016,0.713443397452831,0.773905146975635,0.0262302983969578,0.0506065888642655,0.0653142673089412,0.0797133596940529,4.17946513286971e-07,4.05323837198034e-08,4.24989148989054e-09
"2402","2017-07-29/2017-07-30","2017-07-31","ARIMA(3,1,2)",0.00402238308959542,0.00439783746166869,0.00311338114413104,0.0033851111344412,0.99616659770283,0.993431268345682,0.652087385144213,0.612840301289366,0.731794925997928,0.744969173562881,0.710483670025054,0.776925068806061,0.000543391535822058,6.17754936444653e-11,5.56812491072252e-13
"2403","2017-07-30/2017-07-31","2017-08-01","ARIMA(0,1,5)",0.00377761861691598,0.00405284149099327,0.00300881548154832,0.00322680198703301,0.999712443554906,0.988034864851213,0.515914478271936,0.594753847413435,1.66230364055941e-05,3.44520782258328e-06,9.62382331881617e-06,2.43646946825882e-05,1.87405646556726e-13,2.00778090393135e-08,2.4801274916054e-10
"2404","2017-07-31/2017-08-01","2017-08-02","ARIMA(0,1,5)",0.00369071577940146,0.00393414415608748,0.00290512553037031,0.00312392125925901,0.996799111862721,0.621975347548225,0.44354986397438,0.537763178068663,2.61940424906015e-09,1.66944236212885e-12,3.17457171661317e-12,2.68896016564213e-12,9.56836831988994e-11,2.76551144972288e-09,3.09411058772738e-09
"2405","2017-08-01/2017-08-02","2017-08-03","ARIMA(0,1,5)",0.00382366062320834,0.0041281243658647,0.00300003850392103,0.00326409263989208,0.999763328031465,0.996205499545497,0.995195912147386,0.998384836163578,0.00141169223042148,0.000578126976876425,0.000509490164179782,0.000852731121364858,0.0183134521008173,1.1327625117806e-12,5.81313589876396e-13
"2406","2017-08-02/2017-08-03","2017-08-04","ARIMA(2,1,2)",0.003902145156726,0.00425796469970447,0.00306749633699002,0.0033515686839218,0.81496749185202,0.76355530802836,0.857626658673823,0.853567812311303,3.59956509043968e-12,1.82198700571234e-12,6.94300172909834e-12,2.40170106025062e-11,1.94144256226991e-09,1.1065515532469e-13,6.87579062805068e-16
"2407","2017-08-03/2017-08-04","2017-08-05","ARIMA(0,1,3)",0.00439597579224975,0.004690383886848,0.00334341404660866,0.00354184441397984,0.734492849720705,0.846133599496497,0.915169170158977,0.714743549196601,5.02641097632761e-08,9.50694307721989e-08,2.74930760713055e-07,7.63424909178134e-07,3.83565901262983e-09,5.21604881434947e-06,0.00238985681525499
"2408","2017-08-04/2017-08-05","2017-08-06","ARIMA(1,1,2)",0.00437637399855188,0.00466112141924069,0.00335920076997094,0.00354567920609356,0.995538136293092,0.904999617558094,0.941804834195859,0.970305663674117,0,0,0,0,0,1.61206259803434e-05,0.00115558109007672
"2409","2017-08-05/2017-08-06","2017-08-07","ARIMA(3,0,0) with zero mean",0.00406192706136628,0.00426983806201457,0.00313257162333628,0.00328716921656483,0.974814670317269,0.972369872094208,0.919399185533648,0.7118208819246,0,0,0,0,0,1.33519619528798e-06,4.75276269156034e-05
"2410","2017-08-06/2017-08-07","2017-08-08","ARIMA(3,1,2)",0.00430949582516741,0.00469874051536177,0.00344663167835427,0.00374112599950731,0.839946929233596,0.0829986093518529,0.0414033003309616,0.0690454602817678,0,0,0,0,0,1.86136158830203e-12,7.05400649866762e-16
"2411","2017-08-07/2017-08-08","2017-08-09","ARIMA(1,1,3)",0.00414969605914514,0.00460113609295611,0.00321509805895835,0.00354557885110976,0.971912813892535,0.707542967084939,0.680467199739256,0.767358452486407,2.22044604925031e-16,0,0,0,0,9.41846300741264e-14,3.37686229780062e-15
"2412","2017-08-08/2017-08-09","2017-08-10","ARIMA(2,1,3)",0.00402105063144325,0.00433504369586841,0.00315581969753236,0.0034262301380858,0.992599318338729,0.998214263529976,0.998860655566425,0.999717407456768,1.16141307571205e-07,1.25149660745727e-07,2.70751289055404e-07,7.44787773232503e-07,6.55671912934697e-05,5.75434142587667e-09,1.1084428101827e-07
"2413","2017-08-09/2017-08-10","2017-08-11","ARIMA(1,1,4) with drift",0.00396561503040096,0.00439331591282605,0.00307655719022694,0.00343660415004443,0.988371945447792,0.964229262396881,0.95734112441722,0.955374648048809,1.11022302462516e-16,1.11022302462516e-16,2.22044604925031e-16,7.7715611723761e-16,2.86592083398318e-10,2.0730841858716e-16,1.78748822714932e-16
"2414","2017-08-10/2017-08-11","2017-08-12","ARIMA(1,1,4)",0.00456416864982096,0.00487582650133462,0.00360862793304509,0.00385552224832375,0.717525059253196,0.459714724177497,0.42471292772414,0.484812774380714,9.69320051450451e-05,0.000187027076593793,0.000383078586903784,0.000824020060047781,2.59265497959404e-10,5.90609592433828e-08,4.92058147821061e-10
"2415","2017-08-11/2017-08-12","2017-08-13","ARIMA(0,1,5)",0.00459872326224796,0.00493396909905783,0.0035834827721779,0.00387322250127311,0.999992854717758,0.99390068234494,0.985660996725051,0.902930943330609,0.0163552378389422,0.00939187096343796,0.0117984112136903,0.0216885866188432,5.33949551240198e-11,3.51893983879039e-10,2.33717196307396e-09
"2416","2017-08-12/2017-08-13","2017-08-14","ARIMA(0,0,2) with zero mean",0.0040054425719821,0.00419270604918197,0.00314294658626416,0.00330944676019351,0.944175743009982,0.97821759698843,0.992253285637215,0.643940105573214,0.152575767036212,0.0423451135704247,0.0604708688072101,0.0768896958814639,0.00022756333919316,7.07458242203557e-07,5.14736660970294e-06
"2417","2017-08-13/2017-08-14","2017-08-15","ARIMA(2,1,2)",0.00381705904147472,0.00415061132384059,0.00301590407678208,0.0032560740748403,0.87598067285915,0.938569307763495,0.632352056742593,0.524646077887394,2.18897233672521e-10,5.69979619058358e-11,5.47762946112584e-11,3.97234467541807e-11,3.53148843501572e-10,2.60778881007787e-10,3.37194821123001e-14
"2418","2017-08-14/2017-08-15","2017-08-16","ARIMA(0,1,5)",0.00374390958582745,0.00402732073413795,0.00295252192881282,0.00318555290780191,0.993214964543222,0.993116904105143,0.998111697897455,0.872805132427638,9.30584266312096e-08,2.20391430660882e-08,6.87922115938377e-08,1.84162038396884e-07,2.4319351120683e-06,3.68728732491841e-09,9.26819780101452e-11
"2419","2017-08-15/2017-08-16","2017-08-17","ARIMA(1,1,2)",0.00435227021980357,0.00465916573745946,0.0032763641164797,0.00349967197061336,0.548774528302115,0.688097104062495,0.765521746091443,0.719216719836111,0.00321569929493037,0.000670816423621434,0.00132626937441649,0.00259410139122951,0.000100007740779562,3.07073591764208e-07,2.18427295123815e-07
"2420","2017-08-16/2017-08-17","2017-08-18","ARIMA(1,1,2)",0.00394308764492328,0.00431028690741082,0.00303542482644023,0.0033311534367916,0.980800755082967,0.994722472634653,0.776755161625521,0.858842349676631,9.10382880192628e-15,0,0,0,0,1.1229743541771e-14,3.49525568443013e-08
"2421","2017-08-17/2017-08-18","2017-08-19","ARIMA(0,1,2)",0.0044006796699007,0.0048070502842789,0.00341629117595822,0.00368346992727796,0.480268982109215,0.528298522706729,0.528255654387305,0.644624576059998,0,0,0,0,0,1.57599486934307e-09,2.01150765190799e-07
"2422","2017-08-18/2017-08-19","2017-08-20","ARIMA(2,1,2)",0.00444704257301506,0.00476932330776419,0.00344791104614532,0.00373692477457358,0.76981979247763,0.858477297389009,0.92321086446826,0.961582052706131,0,0,0,0,0,2.56583935333876e-09,3.49585075290516e-08
"2423","2017-08-19/2017-08-20","2017-08-21","ARIMA(0,0,1) with zero mean",0.00396638511417035,0.00417569939443397,0.00314823292837892,0.00331074364710805,0.956648336034789,0.908216503683016,0.935820465065914,0.812118362564434,0,0,0,0,0,5.91697372512788e-06,8.05304270611681e-07
"2424","2017-08-20/2017-08-21","2017-08-22","ARIMA(1,1,2)",0.00381197316984881,0.00413762130351475,0.00297091373641668,0.00321590052278629,0.900272155860867,0.846869159251277,0.732625067198093,0.784876106083689,2.81859224848802e-09,6.28724305951067e-09,4.52606396805777e-09,1.38456678344667e-08,4.2861679427908e-08,2.75510747523294e-10,4.05116897633359e-07
"2425","2017-08-21/2017-08-22","2017-08-23","ARIMA(0,1,3)",0.00362626941725551,0.00393534576449401,0.0028681327981919,0.00311814777394958,0.947203978605055,0.980097766515598,0.992931440287592,0.977615224996348,0,0,0,0,0,2.25741820297611e-11,3.82874298042232e-13
"2426","2017-08-22/2017-08-23","2017-08-24","ARIMA(1,1,3)",0.00396173763225092,0.00424144487560496,0.00302720946231185,0.00325653948781048,0.968683595071215,0.804535067414065,0.84766335132987,0.642688594484019,0,0,0,0,0,1.94204965582679e-08,2.81812989797322e-05
"2427","2017-08-23/2017-08-24","2017-08-25","ARIMA(1,1,2)",0.00379720554571003,0.00409463498685136,0.00291814608611534,0.00312883753803648,0.988583948540985,0.56652965216277,0.58165946061535,0.480401230141094,0,0,0,0,0,2.68113705028779e-08,1.63631123151271e-05
"2428","2017-08-24/2017-08-25","2017-08-26","ARIMA(2,1,2)",0.00425230434310008,0.00467098333992842,0.00313458399068412,0.00342729533646753,0.988737211029674,0.840458120700211,0.882507355307071,0.93531687992965,0,0,0,0,0,6.5148032362991e-13,8.40941865228707e-05
"2429","2017-08-25/2017-08-26","2017-08-27","ARIMA(2,1,2)",0.00395942431573192,0.00425382272359175,0.00314759965486912,0.00337068880417289,0.955882976907858,0.980607144203688,0.954929091231442,0.773466683488666,0,0,0,0,0,6.99928330742761e-08,7.10521280713019e-10
"2430","2017-08-26/2017-08-27","2017-08-28","ARIMA(0,0,5) with zero mean",0.00386315290249575,0.00403270173407257,0.00302043061270184,0.00318917291647034,0.99969357202383,0.971183131458881,0.743375988086012,0.644275156092596,0,0,0,0,0,1.01633537345117e-06,1.29650651119153e-05
"2431","2017-08-27/2017-08-28","2017-08-29","ARIMA(2,1,2)",0.00355423426158782,0.00384986266695392,0.00276782351710596,0.00299141288057704,0.762087039910862,0.854979952192231,0.921773092990188,0.900427653602925,0.654894524029649,0.431085336091842,0.266421562633215,0.365730861900709,7.15564929532064e-09,2.54514819628188e-10,2.13355779394113e-09
"2432","2017-08-28/2017-08-29","2017-08-30","ARIMA(2,1,2)",0.00390758295125996,0.00423195276056471,0.0030511501161545,0.00329223251663536,0.988319036793324,0.980849207746277,0.976637589194143,0.986044408358306,5.05426811514553e-11,1.40028655337687e-10,4.56552573524505e-10,9.45244660321976e-10,0,7.22566381749784e-10,5.16667943626176e-13
"2433","2017-08-29/2017-08-30","2017-08-31","ARIMA(2,1,2)",0.00392346279054341,0.00421409317305072,0.00302258460712718,0.00326720072892174,0.969249728054429,0.947073723151327,0.968071171007327,0.984676044841336,1.77635683940025e-15,3.77475828372553e-15,9.65894031423886e-15,2.35367281220533e-14,0,1.40239485800441e-09,1.49231122760049e-07
"2434","2017-08-30/2017-08-31","2017-09-01","ARIMA(1,1,3)",0.00376005437703636,0.00416025622751066,0.00288927681040864,0.003175039120542,0.942501281178868,0.97285739776312,0.989594310005917,0.995071955376723,1.11022302462516e-15,5.10702591327572e-15,8.21565038222616e-15,1.55431223447522e-15,0,5.02895398997426e-14,9.51883397725443e-13
"2435","2017-08-31/2017-09-01","2017-09-02","ARIMA(1,1,2)",0.00399762705089572,0.00437923219579629,0.00313181408242618,0.00343064118239648,0.955720257093439,0.944790456769224,0.966040592297575,0.974870042171238,0,0,0,0,0,9.94144874150089e-13,6.3134772773184e-14
"2436","2017-09-01/2017-09-02","2017-09-03","ARIMA(1,1,2)",0.00408002071700658,0.00445595549527682,0.00321271383161853,0.0035040213059916,0.99953500446811,0.937993956800367,0.973055709831275,0.972851456694698,3.05488967455858e-12,7.07356395679426e-12,2.5443758211452e-11,8.61387627892896e-11,0,1.06368760578743e-10,7.68643588102683e-11
"2437","2017-09-02/2017-09-03","2017-09-04","ARIMA(0,0,5) with zero mean",0.00373795810595909,0.00391790386695078,0.00292588927633046,0.00310209874441794,0.993146334936648,0.985957785937802,0.90451151034257,0.498177554358548,0.00144344397965557,0.00237444572961354,0.00362662267117608,0.00612728088465408,2.13407069793448e-11,5.81508140358083e-07,5.99642207404256e-06
"2438","2017-09-03/2017-09-04","2017-09-05","ARIMA(0,1,5)",0.00366365658804497,0.00392805872136418,0.00279740199457618,0.00302794290301089,0.983463757733849,0.57185175355454,0.525488020873593,0.577585151833014,6.75216166423631e-06,1.69281987254521e-05,4.12535878385745e-05,9.04965496471011e-05,1.47659662275146e-14,2.98819679617224e-09,1.87750195704979e-09
