"","train_days","oos_day","spec","fcst_rmse","rw_rmse","fcst_mae","rw_mae","box_p_lag4","box_p_lag5","box_p_lag6","box_p_lag7","jb_p","dm_p_1","dm_p_2"
"918","2013-07-06/2013-07-08","2013-07-09","ARIMA(2,0,0) with zero mean",0.00292773037260718,0.00292754718720563,0.00223758649479613,0.00222193448206483,0.982052008331578,0.994409120722758,0.993139205075418,0.928741150664841,0,0.999062964817014,0.514035661479663
"919","2013-07-07/2013-07-09","2013-07-10","ARIMA(1,1,3)",0.00291016091008357,0.00296944587463234,0.00222970134353809,0.00222895148059601,0.526927959322317,0.56273416127886,0.642673068314011,0.62564580788451,0,0.516323033890997,0.0016095266976711
"920","2013-07-08/2013-07-10","2013-07-11","ARIMA(2,1,3)",0.00267722263199564,0.00274446274234469,0.00206491939872527,0.00208124557637564,0.74341768763496,0.847917793034286,0.916761975677891,0.824132771992093,0,0.17970395435968,0.000331228022042292
"921","2013-07-09/2013-07-11","2013-07-12","ARIMA(1,1,3)",0.00272713507290854,0.00278971409234745,0.00210201343384933,0.00212866689021917,0.789384891519315,0.869109116951819,0.930689078632514,0.965704005637505,0,0.0692913218917999,0.000502431781174161
"922","2013-07-10/2013-07-12","2013-07-13","ARIMA(2,1,2)",0.00326744287230035,0.00330670469520719,0.00251487643487339,0.00251166905455463,0.971599637605454,0.60079301619299,0.604494173065672,0.371019262473941,0,0.562134107934916,0.0597436204934891
"923","2013-07-11/2013-07-13","2013-07-14","ARIMA(2,1,2)",0.00350888882800364,0.00355340976070927,0.00273064541301083,0.00273511182529197,0.718247308996281,0.824551325290857,0.89045573043644,0.897546093993352,0,0.408621690356684,0.00858642480797183
"924","2013-07-12/2013-07-14","2013-07-15","ARIMA(3,0,2) with zero mean",0.00321903258625763,0.00322442744467896,0.00245484476476897,0.00243385343676759,0.997878521213443,0.999511067462914,0.948216880548808,0.96232401288699,0,0.999950092089727,0.166199867070881
"925","2013-07-13/2013-07-15","2013-07-16","ARIMA(3,0,2) with zero mean",0.00307059717889719,0.00307365720064117,0.00234143353648906,0.00232623181392012,0.974484088191371,0.98851997633067,0.799265818562557,0.865735568528916,0,0.992680033140903,0.312672446176139
"926","2013-07-14/2013-07-16","2013-07-17","ARIMA(2,1,2)",0.00286739453614446,0.00292299075601702,0.00217701912358734,0.00219422706684458,0.999637571662474,0.99977880881432,0.999180093640725,0.998760758333994,0,0.177586458412565,0.00220352729909796
"927","2013-07-15/2013-07-17","2013-07-18","ARIMA(1,1,3)",0.00274496849918183,0.00281716441855304,0.00212308937636338,0.00214447936843295,0.996028530820583,0.991017036220904,0.986020473284604,0.994999756026931,0,0.129046378249419,0.000107198506269133
"928","2013-07-16/2013-07-18","2013-07-19","ARIMA(1,1,3)",0.00268091736825815,0.00275572447111592,0.00207992455318958,0.00210060188130326,0.883669926676004,0.938621416483974,0.804118927895566,0.880047087901392,0,0.138869275989922,0.00012587272777287
"929","2013-07-17/2013-07-19","2013-07-20","ARIMA(2,1,3)",0.00340685435686848,0.00344729949446743,0.00264943092828878,0.00262899465509409,0.921508872108606,0.96400374043327,0.957745040575718,0.980843021587154,0,0.855939227214457,0.0199439257670941
"930","2013-07-18/2013-07-20","2013-07-21","ARIMA(1,1,3)",0.00352280197275175,0.0035687564283194,0.00271923335202895,0.00273636517813738,0.801466457300296,0.573134460396563,0.683693629117618,0.78563229755027,4.44089209850063e-16,0.21115805687932,0.0201946225355131
"931","2013-07-19/2013-07-21","2013-07-22","ARIMA(2,0,0) with zero mean",0.00290382717750022,0.00290136404298744,0.00222552000600445,0.002207096884843,0.95829518287267,0.964215636761653,0.454156845996113,0.101894140271343,0,0.998580038052216,0.649949365382348
"932","2013-07-20/2013-07-22","2013-07-23","ARIMA(0,0,3) with zero mean",0.00297653625784953,0.00298392514834848,0.00223478213951776,0.00221397702237757,0.999940460745054,0.999382702971231,0.76178859546932,0.321976037300547,0,0.999593548745938,0.125075254065591
"933","2013-07-21/2013-07-23","2013-07-24","ARIMA(1,1,3)",0.00288599729878533,0.00295295279281466,0.00217738362225026,0.00219915889513252,0.732368270830319,0.837206578581929,0.86157956986227,0.909719997738657,0,0.116032197232269,0.00102116257201341
"934","2013-07-22/2013-07-24","2013-07-25","ARIMA(1,1,3)",0.00291563814164944,0.00297262420410268,0.00224056320297626,0.0022380565091015,0.941923714561902,0.94379085867301,0.962444907439458,0.977311023476558,0,0.553561601211336,0.00338075074866247
"935","2013-07-23/2013-07-25","2013-07-26","ARIMA(2,1,2)",0.00268440794348959,0.00274228206258253,0.00204616750162154,0.00207837691860818,0.972835893488181,0.87771563760826,0.691842720772802,0.785410939998888,0,0.0465701907218522,0.0044400329309499
"936","2013-07-24/2013-07-26","2013-07-27","ARIMA(2,1,2)",0.00306981500725893,0.00311381440893125,0.00237586850692784,0.00236762246839787,0.856640989752785,0.786352345294621,0.874337526359423,0.875769734192076,0,0.685763662431796,0.00742389764055414
"937","2013-07-25/2013-07-27","2013-07-28","ARIMA(2,1,2)",0.00309580541467331,0.00316098643802699,0.00236676742763173,0.00237337236841524,0.713597373391795,0.828854956346301,0.89731399787757,0.901410315183685,0,0.358232536646963,0.00126294037448825
"938","2013-07-26/2013-07-28","2013-07-29","ARIMA(0,0,2) with zero mean",0.00311492878562877,0.00312124973874169,0.00235310448321528,0.0023443953209956,0.894017911410784,0.659214568164,0.560110032500684,0.187170916787191,0,0.987776545973302,0.0571051687111441
"939","2013-07-27/2013-07-29","2013-07-30","ARIMA(5,0,0) with zero mean",0.00305641081070413,0.00305554698258273,0.00231795177232966,0.00229446788409262,0.999991585811989,0.999999303806411,0.948879106401724,0.745829612298083,0,0.999985532294646,0.554381026766758
"940","2013-07-28/2013-07-30","2013-07-31","ARIMA(2,1,3)",0.00297912926342611,0.00303504081490914,0.00229401108097102,0.00229900965623324,0.999550901714963,0.998970652014598,0.998560351783229,0.925476514095307,0,0.395417302151091,0.00194968799173814
"941","2013-07-29/2013-07-31","2013-08-01","ARIMA(0,1,5)",0.00262170179771038,0.00268403829580949,0.00200986654301999,0.00202710407429385,0.999758652503766,0.999928562145511,0.932243452618362,0.965442639979201,0,0.17052214782478,0.000863700370396025
"942","2013-07-30/2013-08-01","2013-08-02","ARIMA(0,1,5)",0.00254712598182324,0.00262992148960482,0.00196432450346656,0.00201107006626539,0.999988543932635,0.981060279675519,0.879995722416795,0.856958349647178,0,0.00443486981029883,1.43853861258473e-05
"943","2013-07-31/2013-08-02","2013-08-03","ARIMA(2,1,3)",0.00283515625505642,0.00285744394661509,0.00216503532123597,0.00217338725189629,0.50494510233709,0.649135082240578,0.764711777645323,0.496636819202614,0,0.314455410953573,0.1097218746391
"944","2013-08-01/2013-08-03","2013-08-04","ARIMA(2,1,3)",0.00284885695299172,0.00289114949434551,0.00216060697655445,0.0021663988553932,0.970889466262419,0.922835853850522,0.957782593613447,0.925453694020206,0,0.366006061488428,0.00762598859920653
"945","2013-08-02/2013-08-04","2013-08-05","ARIMA(3,0,0) with zero mean",0.00270979158817957,0.00271655805766189,0.00202929342183984,0.00202158927620545,0.999517620023641,0.999738887561995,0.985782689086418,0.0689255207111441,0,0.986372871084725,0.0346225609269793
"946","2013-08-03/2013-08-05","2013-08-06","ARIMA(2,0,3) with zero mean",0.0026528411969751,0.00264826380438473,0.00200748548521927,0.00198628017383569,0.965560564395939,0.94468392670484,0.810373236222296,0.662540264947348,0,0.999999693061698,0.857084769318667
"947","2013-08-04/2013-08-06","2013-08-07","ARIMA(1,1,3)",0.00260762974389339,0.00267000918763501,0.00198094735449616,0.0019904985730591,0.29098951582019,0.0841478445242617,0.128442286611164,0.173892624846388,0,0.288258248048157,0.000184403083082664
"948","2013-08-05/2013-08-07","2013-08-08","ARIMA(1,1,2)",0.00259653301460404,0.00266161451525403,0.00197878809136682,0.00197613323166147,0.0871255236707408,0.0233338983808425,0.0358688152727421,0.0573232639768025,0,0.558118585156554,0.00100774667625386
"949","2013-08-06/2013-08-08","2013-08-09","ARIMA(0,1,5)",0.0026218632409795,0.0026861176026613,0.00202983147861902,0.00204806837926196,0.998561888994385,0.199570873610027,0.291456223141097,0.367455172000712,0,0.152920884403743,0.000203050292420403
"950","2013-08-07/2013-08-09","2013-08-10","ARIMA(2,1,3) with drift",0.00344833221389355,0.00348386561121545,0.0026871282413764,0.00269140354477169,0.902208273416032,0.381833512194075,0.493104801073915,0.54599094377859,0,0.405353333657846,0.0234479479489056
"951","2013-08-08/2013-08-10","2013-08-11","ARIMA(1,1,4)",0.00368968178027252,0.003724231992028,0.00283962577029704,0.00285813257514516,0.974889767393478,0.992580189798375,0.990659678921059,0.976035590318053,0,0.181580437930928,0.0440918428099227
"952","2013-08-09/2013-08-11","2013-08-12","ARIMA(2,0,0) with zero mean",0.00309354164208688,0.00310323646377953,0.00236078914969545,0.00235414546350692,0.838060061432158,0.86280993856701,0.856192207412851,0.906584807566202,0,0.892365902910502,0.041995464275118
"953","2013-08-10/2013-08-12","2013-08-13","ARIMA(1,0,3) with zero mean",0.00305288969111137,0.00306884344475771,0.00235880745041121,0.00234419858949236,0.998937477798749,0.999817193084029,0.999855672830346,0.999976504339578,0,0.990696433452751,0.00516697555053893
"954","2013-08-11/2013-08-13","2013-08-14","ARIMA(3,1,2)",0.00309990579591898,0.00315413702341523,0.00238216274100283,0.0023731821153609,0.546543630152275,0.113466502676181,0.136926232262765,0.107128170671964,0,0.686749119815901,0.00308783614282692
"955","2013-08-12/2013-08-14","2013-08-15","ARIMA(2,1,2)",0.0028515543633774,0.00289222895519584,0.00218864748722634,0.00217556125475645,0.797736753401343,0.748505148659067,0.589585956579777,0.659475593218029,0,0.761767686371108,0.0187225911232167
"956","2013-08-13/2013-08-15","2013-08-16","ARIMA(2,1,2)",0.00274278456948414,0.00279845713064346,0.00211061569464583,0.00213886120745617,0.968763158298026,0.974071427427578,0.970301940450383,0.967244335961811,0,0.0545776922150653,0.000906170935814446
"957","2013-08-14/2013-08-16","2013-08-17","ARIMA(2,1,2)",0.00313601421000882,0.00316828210912283,0.00245381168170685,0.00245736886582227,0.99998965046136,0.999997556744825,0.999396384767842,0.995822779838122,0,0.420978443904712,0.0395597731804695
"958","2013-08-15/2013-08-17","2013-08-18","ARIMA(1,1,3)",0.00345274630915824,0.00347843946663937,0.00267226490474766,0.00266851522762601,0.847266822758243,0.856197027237598,0.889630851406365,0.422043693542904,0,0.581948276911577,0.0829695025197539
"959","2013-08-16/2013-08-18","2013-08-19","ARIMA(0,0,1) with zero mean",0.00293475911168002,0.00293356212597244,0.0021729162633933,0.00215558332273667,0.568082956175319,0.546642883433069,0.496432791233764,0.613731771740516,0,0.999989302428852,0.612998194277215
"960","2013-08-17/2013-08-19","2013-08-20","ARIMA(0,0,1) with zero mean",0.00291862501156683,0.00293010711827411,0.00221572476748238,0.00220806444302044,0.80637853915575,0.755898407753079,0.66193055024576,0.766170197982718,0,0.979539577478584,0.00480379198584738
"961","2013-08-18/2013-08-20","2013-08-21","ARIMA(3,1,2)",0.00295787513715191,0.00301544659722036,0.00226043999735483,0.00227860259926502,0.736144449983001,0.625862919140066,0.736790777846159,0.691666480520167,0,0.160375006489421,0.00221731306002004
"962","2013-08-19/2013-08-21","2013-08-22","ARIMA(2,1,2)",0.00263327575195361,0.00269869987603867,0.00200455752793695,0.00202884349418102,0.973250115448676,0.991714868093452,0.994187605646715,0.998047191705313,0,0.0869644971860308,0.000159766755109683
"963","2013-08-20/2013-08-22","2013-08-23","ARIMA(2,1,2)",0.0025957267279826,0.00265286303276606,0.00199604210175829,0.00200155430546583,0.91541613711909,0.952958079691864,0.958270933366442,0.978282820229258,0,0.383630143637592,0.00415775610984775
"964","2013-08-21/2013-08-23","2013-08-24","ARIMA(2,1,2)",0.00287498412626129,0.00290757091063899,0.00221290648997775,0.00220072287555027,0.935182426412485,0.971378872968023,0.985899684335279,0.986870399685568,0,0.752539189467041,0.0430268469314978
"965","2013-08-22/2013-08-24","2013-08-25","ARIMA(2,1,2)",0.00309729454425189,0.00314083538263825,0.00237994217489628,0.0023413992494234,0.983079171665677,0.991805107595905,0.964187225913959,0.983649883068819,0,0.989137737288358,0.00366860779695899
"966","2013-08-23/2013-08-25","2013-08-26","ARIMA(3,0,2) with zero mean",0.00286568728147344,0.00294979528486738,0.00218518071943138,0.00221283605429186,0.964096057946493,0.958468848383801,0.700976346692078,0.62320506100421,0,0.0351223864791159,2.45510805371371e-08
"967","2013-08-24/2013-08-26","2013-08-27","ARIMA(2,0,0) with zero mean",0.00295719759833234,0.00296523574247622,0.0022262283795378,0.00221355139127188,0.861343312650952,0.840128355452266,0.912738549385074,0.916913839506999,0,0.998830220372674,0.0267812658485099
"968","2013-08-25/2013-08-27","2013-08-28","ARIMA(2,1,2)",0.00278665364665191,0.00285477112621024,0.00213423661137042,0.00212997885401687,0.836767372302803,0.918457721262615,0.360352506166232,0.356729026416744,0,0.58342667636725,0.000361398298714455
"969","2013-08-26/2013-08-28","2013-08-29","ARIMA(1,1,3)",0.00298191570963285,0.0030711245210679,0.00226775071198896,0.00230545320078237,0.745586518133665,0.851964130103979,0.77544579814826,0.859824974950861,0,0.0266729399744269,4.02100907247472e-06
"970","2013-08-27/2013-08-29","2013-08-30","ARIMA(1,1,3)",0.00280092594972601,0.00286492779970853,0.00217656261973616,0.00217401741614731,0.730547175524154,0.69429246019029,0.521119494599559,0.634742444417312,0,0.549402495373009,0.00132579043718383
"971","2013-08-28/2013-08-30","2013-08-31","ARIMA(2,1,3)",0.00338123494739776,0.00343228744824582,0.00261996336470234,0.00259760297504953,0.916083885114406,0.960625694619416,0.968857608774183,0.98660736478402,0,0.860464733941764,0.00571899375197031
"972","2013-08-29/2013-08-31","2013-09-01","ARIMA(1,1,3)",0.00339656827175377,0.00343080793726606,0.00259948684238739,0.00258659966328317,0.729134266310901,0.804586364937051,0.829816805175755,0.888374486777602,0,0.711518295409109,0.0646284243905783
"973","2013-08-30/2013-09-01","2013-09-02","ARIMA(2,0,0) with zero mean",0.0031717636846212,0.00317229580623076,0.00242622895455165,0.00240640266849204,0.999955829804806,0.993463114347077,0.990982635092083,0.639382155318993,0,0.999999928456593,0.447799840108822
"974","2013-08-31/2013-09-02","2013-09-03","ARIMA(2,0,0) with zero mean",0.0030451440378711,0.0030453054415605,0.00229464782628039,0.00227808013674841,0.564643613314999,0.647152177775674,0.379041800423265,0.155465943775594,0,0.999997087067381,0.482944854370625
"975","2013-09-01/2013-09-03","2013-09-04","ARIMA(2,1,2)",0.00301354020282397,0.00308826625817068,0.00233985098624315,0.0023462479263026,0.716697927286655,0.799879708549112,0.577774727468249,0.674883685651234,0,0.382420839892781,0.00137774699566929
"976","2013-09-02/2013-09-04","2013-09-05","ARIMA(3,1,2)",0.00256068962425273,0.00265225036247242,0.00201135661870399,0.00201993883070569,0.921872636300379,0.711914301297171,0.696629695816714,0.659898974682196,0,0.345332045349453,2.33196026003018e-05
"977","2013-09-03/2013-09-05","2013-09-06","ARIMA(1,1,3)",0.00273427265998188,0.00282137610500305,0.00208935092078438,0.00213133174419604,0.954077761092145,0.73073848366848,0.414342165672188,0.417254217316219,0,0.0249144963139246,0.000142528021618868
"978","2013-09-04/2013-09-06","2013-09-07","ARIMA(1,1,3)",0.00320614068472538,0.00322503775712635,0.00244925324512491,0.00243076886301127,0.913184681102662,0.930898949812058,0.967535426867629,0.963577719460262,0,0.821175454012231,0.180210034945914
"979","2013-09-05/2013-09-07","2013-09-08","ARIMA(1,1,3)",0.00335665380078686,0.00341409528272269,0.00256106808405762,0.00256548116677106,0.961793040245774,0.396392433357155,0.334644845044785,0.42928532990381,0,0.412148275924806,0.00161425406952886
"980","2013-09-06/2013-09-08","2013-09-09","ARIMA(0,0,2) with zero mean",0.00297654522015146,0.00298615591234431,0.00223844036698108,0.00223452950346767,0.9788873855696,0.98975648927134,0.426609874154758,0.0306545016129034,0,0.852712442191261,0.00876995809136463
"981","2013-09-07/2013-09-09","2013-09-10","ARIMA(0,0,2) with zero mean",0.00301010373141254,0.00302676496750458,0.00219128128686076,0.00217500463482021,0.985315741453742,0.531735611502125,0.313475617424299,0.0419526616691677,0,0.997967630106259,0.0477543617342487
"982","2013-09-08/2013-09-10","2013-09-11","ARIMA(0,1,5)",0.00287366020868507,0.00294642290640913,0.00227168334307267,0.00225495200602582,0.999645273110121,0.999380010873151,0.884219984917953,0.906711163609728,0,0.775462346886953,0.00143078740702739
"983","2013-09-09/2013-09-11","2013-09-12","ARIMA(1,1,3)",0.00252749442968044,0.00261439256244737,0.00194118372496388,0.00195901657859939,0.997383750527351,0.501121778657361,0.340798276255484,0.362983097245558,0,0.202020839219693,0.000230054205730157
"984","2013-09-10/2013-09-12","2013-09-13","ARIMA(2,1,1)",0.00262949417998111,0.00271745204694817,0.00188676420388734,0.00188948615854895,0.998136118050634,0.999587982418213,0.85144619001077,0.658739123810002,0,0.44991514828571,0.000229260122756444
"985","2013-09-11/2013-09-13","2013-09-14","ARIMA(2,1,1)",0.00319039070847701,0.00322458768754595,0.00248508270514029,0.00245948443414968,0.997916726306248,0.999461281774973,0.839259602918775,0.890716502294076,0,0.919988249373279,0.0282163860223626
"986","2013-09-12/2013-09-14","2013-09-15","ARIMA(1,1,3)",0.00332530883250845,0.00336153377722416,0.00253496465651686,0.00249666484214405,0.923482579011233,0.936157953248487,0.859139780992321,0.798737576610075,0,0.980699128925805,0.0227453849983277
"987","2013-09-13/2013-09-15","2013-09-16","ARIMA(3,0,2) with non-zero mean",0.00287237955870473,0.00297058617626341,0.002221379435863,0.00224300281291959,0.386744606613082,0.505011062224737,0.629437276480036,0.70568797161616,0,0.119784092156765,1.01078177710639e-06
"988","2013-09-14/2013-09-16","2013-09-17","ARIMA(4,0,0) with zero mean",0.00294200349804733,0.00295142793630342,0.00224915961838159,0.00222846678334507,0.99993303004493,0.970791726249779,0.355782896851654,0.00382513553519936,0,0.996668743864259,0.114725502169472
"989","2013-09-15/2013-09-17","2013-09-18","ARIMA(2,1,2)",0.00277467688980155,0.00284474706363323,0.00216214419501118,0.00215944137454106,0.988715648508986,0.879362504157046,0.879790346861376,0.918871514799511,0,0.551292970440607,0.00102174464244583
"990","2013-09-16/2013-09-18","2013-09-19","ARIMA(2,1,2)",0.00267278451449566,0.00275903102150123,0.00210386201439378,0.00212992785246451,0.976646827567451,0.701589907150116,0.649332888358298,0.709279171063496,4.44089209850063e-16,0.115329905505068,0.000168148175075535
"991","2013-09-17/2013-09-19","2013-09-20","ARIMA(1,1,3)",0.00265581366978328,0.00274408812921903,0.00204520399479388,0.00206028018654696,0.99992464807962,0.925779107257046,0.80951316403221,0.867725408566391,1.4432899320127e-15,0.236881561386309,4.34070070164382e-05
"992","2013-09-18/2013-09-20","2013-09-21","ARIMA(1,1,3)",0.00307924844531737,0.00310133722080714,0.0023953089017808,0.0023477573707253,0.957586815231321,0.985369482549045,0.991079533958567,0.991941001850068,0,0.994766433464133,0.118889149565985
"993","2013-09-19/2013-09-21","2013-09-22","ARIMA(1,1,3)",0.00319880582476993,0.003229578169712,0.00245708587107852,0.00244038501417684,0.823253158832477,0.89870443842871,0.84425298965028,0.866025400445973,0,0.829612432375662,0.0307292743588308
"994","2013-09-20/2013-09-22","2013-09-23","ARIMA(2,0,3) with zero mean",0.00278324403256016,0.00287456753797698,0.00212536449593651,0.00214920939037461,0.160600138357133,0.250774615697576,0.330762532839437,0.324757044366463,0,0.0652038573104356,4.24734177220395e-08
"995","2013-09-21/2013-09-23","2013-09-24","ARIMA(3,0,2) with zero mean",0.00283837137891494,0.00292388465371584,0.00219328864460858,0.00222625126995306,0.139626227425193,0.212931044254472,0.303253142366474,0.391636127300729,0,0.0203538702977413,8.1923034771451e-06
"996","2013-09-22/2013-09-24","2013-09-25","ARIMA(1,1,3) with drift",0.00271010391861554,0.00279249415587135,0.00209693124757426,0.00209501027499857,0.347336040502556,0.465591729239086,0.163144804859681,0.189278483081882,0,0.53432776329778,0.000821164766932437
"997","2013-09-23/2013-09-25","2013-09-26","ARIMA(1,1,3)",0.00262065538628973,0.00270884169866151,0.0020389678680879,0.00205955953131111,0.901666032250112,0.793158769267157,0.805101790388237,0.490442510427376,0,0.163781951897055,0.000141955659943117
"998","2013-09-24/2013-09-26","2013-09-27","ARIMA(1,1,3)",0.00266927434426242,0.00274543434476008,0.00207770348944977,0.00210466439596588,0.893466440588325,0.861237798016814,0.860307930656621,0.743126575281937,0,0.106547944281587,0.00070802724272743
"999","2013-09-25/2013-09-27","2013-09-28","ARIMA(2,1,2)",0.00328679248104252,0.00329462592964681,0.00245485583164897,0.00244579445174017,0.991152193796952,0.988193568742018,0.996263568836232,0.998740772660222,0,0.685437181229525,0.340593259967568
"1000","2013-09-26/2013-09-28","2013-09-29","ARIMA(2,1,2)",0.00332952970483394,0.00335455474944436,0.00255136309687503,0.00254088290750989,0.959604482500513,0.964134048424379,0.878368898664984,0.256853910850587,0,0.697576940657101,0.127321118284824
"1001","2013-09-27/2013-09-29","2013-09-30","ARIMA(2,0,3) with zero mean",0.00290767387918427,0.00300328825083629,0.00222637833201873,0.00224948899402013,0.824468654515628,0.57435553070052,0.697517780708742,0.480024594372059,0,0.0708297048659161,3.60857928314821e-08
"1002","2013-09-28/2013-09-30","2013-10-01","ARIMA(2,0,3) with zero mean",0.00258536961203932,0.00267809455696109,0.00198873012322171,0.00201574509084534,0.761172690860995,0.735069301979815,0.836186002327539,0.423180419480684,0,0.037161754979271,1.27629715127328e-08
"1003","2013-09-29/2013-10-01","2013-10-02","ARIMA(1,1,3)",0.00260787996421415,0.00268698585585382,0.00203834453139939,0.00203221082830977,0.620319307532877,0.755105257841491,0.840215553519285,0.831018353911167,0,0.612866994656674,0.000454659412094117
"1004","2013-09-30/2013-10-02","2013-10-03","ARIMA(1,1,3)",0.00256508827795058,0.00265564630596347,0.00199794653882465,0.00200241206021518,0.852788351952728,0.482936671649141,0.104601803686152,0.0238792380198301,0,0.421257418970988,0.000363666296887217
"1005","2013-10-01/2013-10-03","2013-10-04","ARIMA(1,1,3)",0.00261215809399977,0.00269858426795661,0.00204573587229476,0.00206665197028226,0.836751824182544,0.764845334815857,0.346404395662368,0.217234695002929,0,0.162532380054499,0.000222552020987224
"1006","2013-10-02/2013-10-04","2013-10-05","ARIMA(1,1,3)",0.00297163469927188,0.00298003163314131,0.00227587102571041,0.00224142116857083,0.764602314844313,0.866944041693889,0.931211034064104,0.824700854946836,2.73114864057789e-14,0.975673988122784,0.313286304702226
"1007","2013-10-03/2013-10-05","2013-10-06","ARIMA(1,1,3)",0.0031727592061423,0.00320496590949124,0.00243448669645338,0.00240678676823495,0.597803136985578,0.648076206336405,0.745452767821187,0.835999717896316,0,0.931911447798913,0.0510387147525536
"1008","2013-10-04/2013-10-06","2013-10-07","ARIMA(2,0,3) with non-zero mean",0.00304501288634794,0.00312788273047321,0.00219625240894346,0.00221570633232106,0.565321993179736,0.696008780681611,0.7970407213173,0.873398758706804,0,0.123548473911222,5.51323093971534e-06
"1009","2013-10-05/2013-10-07","2013-10-08","ARIMA(3,0,2) with non-zero mean",0.00260681124334096,0.0026942959861379,0.00200857032943925,0.00205206585109716,0.365567605331287,0.504829385615588,0.427925168614513,0.495149761243699,0,0.0026139417944701,4.20457053246218e-07
"1010","2013-10-06/2013-10-08","2013-10-09","ARIMA(1,1,3)",0.00253802893504584,0.00262001066954524,0.00197318240264349,0.0019908446664554,0.980590927279837,0.994646589978939,0.998519970062927,0.991465738351503,0,0.18674325923757,6.55541594926645e-05
"1011","2013-10-07/2013-10-09","2013-10-10","ARIMA(0,1,3)",0.00272037023720216,0.00278932858362031,0.00206438183104863,0.00206898950479411,0.917842552365737,0.966465281803808,0.977763469668697,0.961284155991203,0,0.413769331000469,0.00167545893717253
"1012","2013-10-08/2013-10-10","2013-10-11","ARIMA(0,1,5)",0.00260652160455869,0.00268959680044911,0.00197642611726029,0.00197441019443545,0.999470573377948,0.999930479124057,0.999243062124199,0.997756669610661,0,0.536890562796678,0.000570329769534245
"1013","2013-10-09/2013-10-11","2013-10-12","ARIMA(0,1,5)",0.00284455951751764,0.00285569595461316,0.00217986360706845,0.00213362901940427,0.999974579066953,0.998117390533618,0.999195767238432,0.999695236155163,0,0.996248541567139,0.257274066792433
"1014","2013-10-10/2013-10-12","2013-10-13","ARIMA(1,1,3)",0.00284742496904268,0.00289072171147899,0.00222630683785349,0.00222179307842695,0.712096934388232,0.830059810159362,0.889990016364392,0.8694579153357,0,0.602681647890616,0.007697852771877
"1015","2013-10-11/2013-10-13","2013-10-14","ARIMA(2,0,3) with zero mean",0.00253125309618051,0.00264209748970454,0.00194244354832443,0.00197499046318854,0.886376969581411,0.949622095601198,0.972695697588157,0.948639752773482,0,0.0212289378014096,2.98453915713355e-10
"1016","2013-10-12/2013-10-14","2013-10-15","ARIMA(3,0,2) with zero mean",0.00253526221609465,0.00262278154529515,0.00198248968189507,0.00201737613174605,0.945951728136051,0.970309620645295,0.989005644865018,0.992310352907329,0,0.0105810772601538,1.10844319156036e-07
"1017","2013-10-13/2013-10-15","2013-10-16","ARIMA(4,1,1)",0.00245062132222094,0.00255297119173484,0.00189387186592935,0.00191587706477352,0.999939907559079,0.999965494808198,0.995146304395237,0.977993241068381,0,0.144052339384365,4.2856035445812e-06
"1018","2013-10-14/2013-10-16","2013-10-17","ARIMA(2,1,2)",0.00243904898384233,0.00252496351416909,0.00189575468456977,0.00189914396852342,0.95441313025934,0.978614393288555,0.967807412905929,0.985105594502274,0,0.437166279673331,0.000248044492928586
"1019","2013-10-15/2013-10-17","2013-10-18","ARIMA(2,1,2)",0.00253131712856987,0.00261477542752243,0.00188867980040565,0.0018920675833499,0.999568352544918,0.999179434222867,0.999082688365389,0.97303951378078,0,0.433766328854411,0.000216694440759529
"1020","2013-10-16/2013-10-18","2013-10-19","ARIMA(0,1,3)",0.00280279599277732,0.00282137398158554,0.00216895659266591,0.00214351763562325,0.899480889268204,0.911605751889893,0.957319097231158,0.978608519997169,0,0.933708658958617,0.136438932847459
"1021","2013-10-17/2013-10-19","2013-10-20","ARIMA(0,1,1)",0.00286095752932133,0.00288443022879422,0.00219578709148194,0.002191947455492,0.405614862463378,0.487360413218643,0.606218431718325,0.709383212195074,0,0.592617546107108,0.073798965516432
"1022","2013-10-18/2013-10-20","2013-10-21","ARIMA(5,0,0) with zero mean",0.002638539212765,0.0026625092339185,0.00201335656063703,0.00199464974533049,0.99916896027174,0.99800725462061,0.269093283317502,0.259193583809048,0,0.993185779090203,0.00234639741105492
"1023","2013-10-19/2013-10-21","2013-10-22","ARIMA(3,0,2) with non-zero mean",0.00257378347074238,0.00266149296488398,0.00195169871590557,0.0019828301386773,0.8885871159755,0.846619885336307,0.825235538220553,0.851358698396921,0,0.0310298169982822,1.51488515313871e-06
"1024","2013-10-20/2013-10-22","2013-10-23","ARIMA(3,1,2)",0.00235103263212125,0.00245687299918726,0.00183806913717569,0.00186837320597734,0.736430276047191,0.498760716512541,0.627222941203407,0.736643113165327,0,0.0745739488499844,2.75834162672138e-06
"1025","2013-10-21/2013-10-23","2013-10-24","ARIMA(2,1,1)",0.00242484553283613,0.00253365899742751,0.00186083161245527,0.0018885294667357,0.969892513107573,0.954629673797372,0.951769422217441,0.960397687057188,0,0.100659140623473,4.24200720341313e-05
"1026","2013-10-22/2013-10-24","2013-10-25","ARIMA(2,1,1)",0.00234544325537082,0.00246263402151656,0.00178985860707792,0.00183314554542793,0.999184013951434,0.999152032600365,0.99600922869603,0.909790996552083,0,0.0206831662817434,6.94390254985826e-07
